lat,lon,alt,date,device,os,version
40.7492103577,-73.9881744385,17.3498401642,2017-04-04 16:00:00,"iPhone7,2",10.2.1,1.1
40.7354850769,-73.9906845093,13.2939729691,2017-04-04 16:04:16,"iPhone7,2",10.2.1,1.1
40.7298278809,-73.9934463501,15.3292350769,2017-04-04 16:14:56,"iPhone7,2",10.2.1,1.1
40.7356147766,-73.9906845093,15,2017-04-04 19:22:40,"iPhone7,2",10.2.1,1.1
40.7495574951,-73.9880371094,16.0470218658,2017-04-04 19:29:04,"iPhone7,2",10.2.1,1.1
40.7560272217,-73.9905548096,22.7934169769,2017-04-04 19:37:36,"iPhone7,2",10.2.1,1.1
40.758556366,-73.9979934692,17.2445430756,2017-04-04 20:03:12,"iPhone7,2",10.2.1,1.1
40.7604064941,-74.0255737305,11.8303470612,2017-04-04 20:11:44,"iPhone7,2",10.2.1,1.1
40.7828063965,-74.0057601929,3.57338380814,2017-04-04 20:22:24,"iPhone7,2",10.2.1,1.1
40.8063468933,-73.993812561,5.10373592377,2017-04-04 20:33:04,"iPhone7,2",10.2.1,1.1
40.8097572327,-73.9899291992,37,2017-04-04 20:37:20,"iPhone7,2",10.2.1,1.1
40.8050804138,-73.9917297363,8.74211120605,2017-04-04 23:08:48,"iPhone7,2",10.2.1,1.1
40.8135185242,-73.9845046997,23.8888301849,2017-04-05 12:52:16,"iPhone7,2",10.2.1,1.1
40.8307647705,-73.9739303589,35.5319061279,2017-04-05 12:58:40,"iPhone7,2",10.2.1,1.1
40.8399772644,-73.9877624512,57.5778846741,2017-04-05 13:11:28,"iPhone7,2",10.2.1,1.1
40.8462982178,-73.9482727051,56.4699668884,2017-04-05 13:22:08,"iPhone7,2",10.2.1,1.1
40.82472229,-73.9734039307,3.58324337006,2017-04-05 13:28:32,"iPhone7,2",10.2.1,1.1
40.8043632507,-73.9930038452,5.165371418,2017-04-05 13:45:36,"iPhone7,2",10.2.1,1.1
40.789806366,-73.9918518066,5.16829490662,2017-04-05 13:49:52,"iPhone7,2",10.2.1,1.1
40.7928504944,-73.9980545044,3.47002100945,2017-04-05 13:56:16,"iPhone7,2",10.2.1,1.1
40.798614502,-73.9952163696,6.12191677094,2017-04-05 18:46:24,"iPhone7,2",10.2.1,1.1
40.8119430542,-73.9838256836,23.264831543,2017-04-05 18:50:40,"iPhone7,2",10.2.1,1.1
40.8160514832,-73.9813308716,3.3332862854,2017-04-05 19:12:00,"iPhone7,2",10.2.1,1.1
40.8318252563,-73.9788284302,37,2017-04-05 19:16:16,"iPhone7,2",10.2.1,1.1
40.8397636414,-73.9876098633,79.5481262207,2017-04-05 19:20:32,"iPhone7,2",10.2.1,1.1
40.8321342468,-73.9918441772,73.522857666,2017-04-05 19:46:08,"iPhone7,2",10.2.1,1.1
40.820110321,-73.9882507324,69.8674087524,2017-04-05 19:50:24,"iPhone7,2",10.2.1,1.1
40.8074569702,-73.9901657104,7.40383195877,2017-04-05 19:56:48,"iPhone7,2",10.2.1,1.1
40.7779006958,-73.9957580566,11.5931272507,2017-04-06 13:13:36,"iPhone7,2",10.2.1,1.1
